publish_day_index,date,slot,load_hat_kw,pv_hat_kw,net_hat_kwh
353,2025-12-20T00:00:00,45,3959.00622492,723.429409799,539.262802521
353,2025-12-20T00:00:00,46,4036.72017673,982.805993726,508.985697167
353,2025-12-20T00:00:00,47,4009.3696395,1241.06127526,461.384727373
353,2025-12-20T00:00:00,48,3933.35270659,1502.67673455,405.112662007
353,2025-12-20T00:00:00,49,3971.66593609,1783.5358918,364.688340714
353,2025-12-20T00:00:00,50,4036.0228202,2070.3295681,327.615542017
353,2025-12-20T00:00:00,51,4013.37983913,2351.88629959,276.915589923
353,2025-12-20T00:00:00,52,3922.7359939,2626.58145024,216.025757277
353,2025-12-20T00:00:00,53,4127.78241957,2892.43137085,205.891841453
353,2025-12-20T00:00:00,54,4537.46504546,3147.86541575,231.599938285
353,2025-12-20T00:00:00,55,4669.88920133,3389.49644905,213.398792046
353,2025-12-20T00:00:00,56,4636.43783262,3605.09582906,171.890333926
353,2025-12-20T00:00:00,57,4582.7123224,3799.83951429,130.478801353
353,2025-12-20T00:00:00,58,4534.11264493,3998.02436804,89.3480461496
353,2025-12-20T00:00:00,59,4513.922083,4220.62207486,48.8833346897
353,2025-12-20T00:00:00,60,4512.67952459,4457.58032083,9.18320062658
353,2025-12-20T00:00:00,61,4508.89537287,4678.37738702,-28.2470023584
353,2025-12-20T00:00:00,62,4561.47812907,4889.51084635,-54.6721195456
353,2025-12-20T00:00:00,63,4621.84207939,5084.1782057,-77.0560210518
353,2025-12-20T00:00:00,64,4557.49371289,5236.07497454,-113.096876943
353,2025-12-20T00:00:00,65,4414.16741449,5333.64746646,-153.246675328
353,2025-12-20T00:00:00,66,4329.22839554,5397.17339739,-177.990833642
353,2025-12-20T00:00:00,67,4403.20956327,5466.18925346,-177.163281698
353,2025-12-20T00:00:00,68,4417.90584582,5545.83305589,-187.987868346
353,2025-12-20T00:00:00,69,4331.11796669,5635.50380244,-217.397639292
353,2025-12-20T00:00:00,70,4311.76834175,5725.62178843,-235.642241113
353,2025-12-20T00:00:00,71,4346.64090425,5761.49779942,-235.809482527
353,2025-12-20T00:00:00,72,4331.87609474,5756.20012235,-237.387337935
353,2025-12-20T00:00:00,73,4194.18806766,5764.9753576,-261.797881657
353,2025-12-20T00:00:00,74,4140.06635468,5702.20143941,-260.355847455
353,2025-12-20T00:00:00,75,4180.35013573,5598.55864502,-236.368084881
353,2025-12-20T00:00:00,76,4137.96704653,5575.29891704,-239.555311751
353,2025-12-20T00:00:00,77,4138.51549944,5513.38910797,-229.145601423
353,2025-12-20T00:00:00,78,4160.52962695,5390.83276268,-205.050522622
353,2025-12-20T00:00:00,79,4054.57598663,5305.08960159,-208.418935827
353,2025-12-20T00:00:00,80,4047.66078974,5199.31644034,-191.942608434
353,2025-12-20T00:00:00,81,4137.73728958,5044.5959122,-151.14310377
353,2025-12-20T00:00:00,82,4081.84344195,4873.50816458,-131.944120439
353,2025-12-20T00:00:00,83,3973.52726665,4691.40441951,-119.646192144
353,2025-12-20T00:00:00,84,3939.47365665,4490.67913514,-91.8675797475
353,2025-12-20T00:00:00,85,4010.68611908,4268.5204874,-42.9723947206
353,2025-12-20T00:00:00,86,4057.9102694,4060.99767603,-0.514567770619
353,2025-12-20T00:00:00,87,4007.76805552,3870.80682336,22.8268720267
353,2025-12-20T00:00:00,88,3889.47770092,3662.64087517,37.8061376252
353,2025-12-20T00:00:00,89,3762.38147261,3422.33620317,56.6742115718
353,2025-12-20T00:00:00,90,3717.41708609,3153.80373617,93.93555832
353,2025-12-20T00:00:00,91,3798.47202912,2872.81017713,154.276975331
353,2025-12-20T00:00:00,92,3774.30858651,2593.10885373,196.866622131
353,2025-12-20T00:00:00,93,3652.35441938,2323.64328658,221.451855467
353,2025-12-20T00:00:00,94,3646.01722537,2063.45264833,263.76076284
353,2025-12-20T00:00:00,95,3576.67361459,1789.8534539,297.803360114
353,2025-12-20T00:00:00,96,3504.15731658,1502.2419184,333.652566363
353,2025-12-20T00:00:00,97,3662.1420196,1223.03521052,406.517801513
353,2025-12-20T00:00:00,98,3648.84243852,956.88130872,448.6601883
353,2025-12-20T00:00:00,99,3549.78599861,703.735537103,474.341743584
353,2025-12-20T00:00:00,100,3767.60844745,462.381956035,550.871081902
353,2025-12-20T00:00:00,101,3433.96925776,229.367665321,534.100265407
353,2025-12-20T00:00:00,102,2726.07300061,61.0381954939,444.172467519
353,2025-12-20T00:00:00,103,2745.6080288,42.4820731013,450.520992616
353,2025-12-20T00:00:00,104,2843.83455942,32.7830593308,468.508583349
353,2025-12-20T00:00:00,105,2678.33067461,14.9896897949,443.890164136
353,2025-12-20T00:00:00,106,2603.47901732,4.44227367898,433.172790606
353,2025-12-20T00:00:00,107,2718.36540879,0,453.060901465
353,2025-12-20T00:00:00,108,2900.24337254,0,483.373895423
353,2025-12-20T00:00:00,109,2947.82565271,0,491.304275452
353,2025-12-20T00:00:00,110,2938.61659841,0,489.769433069
353,2025-12-20T00:00:00,111,2891.42291542,0,481.903819237
353,2025-12-20T00:00:00,112,2759.8058271,0,459.967637851
353,2025-12-20T00:00:00,113,2743.9815704,0,457.330261734
353,2025-12-20T00:00:00,114,2822.318736,0,470.386456
353,2025-12-20T00:00:00,115,2791.64575531,0,465.274292552
353,2025-12-20T00:00:00,116,2846.43239912,0,474.405399854
353,2025-12-20T00:00:00,117,2920.6131469,0,486.768857817
353,2025-12-20T00:00:00,118,2735.16368498,0,455.860614164
353,2025-12-20T00:00:00,119,2599.24315338,0,433.20719223
353,2025-12-20T00:00:00,120,2693.50085821,0,448.916809702
353,2025-12-20T00:00:00,121,2889.91128084,0.342412675017,481.594811361
353,2025-12-20T00:00:00,122,2953.34329039,3.24617142085,491.682853162
353,2025-12-20T00:00:00,123,2839.03899472,5.83917567755,472.199969841
353,2025-12-20T00:00:00,124,2715.34207194,8.05941732509,451.213775769
353,2025-12-20T00:00:00,125,2737.59145866,9.86205791257,454.621566791
353,2025-12-20T00:00:00,126,2848.47318126,11.2191497848,472.875671913
353,2025-12-20T00:00:00,127,2854.3638431,12.1190337515,473.707468224
353,2025-12-20T00:00:00,128,2840.05370929,12.5654338428,471.248045908
353,2025-12-20T00:00:00,129,2858.79634706,12.5762749847,474.370012013
353,2025-12-20T00:00:00,130,2850.33164834,12.1822541881,473.024899025
353,2025-12-20T00:00:00,131,2721.16028384,11.4252000053,451.622513973
353,2025-12-20T00:00:00,132,2533.39613148,10.3562584889,420.506645498
353,2025-12-20T00:00:00,133,2452.95948858,9.03394663084,407.320923658
353,2025-12-20T00:00:00,134,2413.73080402,7.52211623092,401.034781299
353,2025-12-20T00:00:00,135,2378.09038943,5.88787229547,395.36708619
353,2025-12-20T00:00:00,136,2394.43430557,4.19949039612,398.372469196
353,2025-12-20T00:00:00,137,2496.02490081,2.52437691669,415.583420649
353,2025-12-20T00:00:00,138,2574.82631594,0.927114796684,428.98320019
353,2025-12-20T00:00:00,139,2493.64603189,0,415.607671982
353,2025-12-20T00:00:00,140,2526.87241302,0,421.14540217
353,2025-12-20T00:00:00,141,2644.49223029,0,440.748705048
353,2025-12-20T00:00:00,142,2608.43742745,0,434.739571242
353,2025-12-20T00:00:00,143,2945.20795346,0,490.867992244
353,2025-12-20T00:00:00,144,3503.28500227,0,583.880833712
354,2025-12-21T00:00:00,1,3736.50225166,0,622.750375277
354,2025-12-21T00:00:00,2,3649.77435228,0,608.295725379
354,2025-12-21T00:00:00,3,3734.78340325,0,622.463900542
354,2025-12-21T00:00:00,4,3891.35635999,0,648.559393331
354,2025-12-21T00:00:00,5,3958.171245,0,659.695207501
354,2025-12-21T00:00:00,6,3900.11422566,1.29250970152,649.803619326
354,2025-12-21T00:00:00,7,3825.67607789,3.36182968675,637.052374701
354,2025-12-21T00:00:00,8,3860.40798129,5.49454887178,642.485572069
354,2025-12-21T00:00:00,9,3945.31418052,7.61277193325,656.283568097
354,2025-12-21T00:00:00,10,3908.73114301,9.63602710402,649.849185984
354,2025-12-21T00:00:00,11,3872.0688656,11.4835636016,643.430883667
354,2025-12-21T00:00:00,12,3907.66300628,13.0767331929,649.097712181
354,2025-12-21T00:00:00,13,3971.39373047,14.3414063007,659.508720695
354,2025-12-21T00:00:00,14,4050.65476022,15.2103718099,672.574064735
354,2025-12-21T00:00:00,15,4135.96128069,15.6256694257,686.722601878
354,2025-12-21T00:00:00,16,4194.73863276,15.5408040874,696.532971445
354,2025-12-21T00:00:00,17,4135.28952617,14.9227935411,686.727788772
354,2025-12-21T00:00:00,18,4050.11833133,13.7540026945,672.727388105
354,2025-12-21T00:00:00,19,4134.85169111,12.0337217828,687.136328221
354,2025-12-21T00:00:00,20,4209.24754164,9.77944960829,699.911348671
354,2025-12-21T00:00:00,21,4162.96322814,7.02784810352,692.655896672
354,2025-12-21T00:00:00,22,4077.65974083,3.83534012691,678.970733451
354,2025-12-21T00:00:00,23,4127.37118307,0.278328635114,687.848809073
354,2025-12-21T00:00:00,24,4247.31318558,0,707.885530929
354,2025-12-21T00:00:00,25,4221.41291403,0,703.568819005
354,2025-12-21T00:00:00,26,4257.68198644,0,709.613664406
354,2025-12-21T00:00:00,27,4420.29594339,0,736.715990565
354,2025-12-21T00:00:00,28,4530.41875518,0,755.069792529
354,2025-12-21T00:00:00,29,4459.3081154,0,743.218019233
354,2025-12-21T00:00:00,30,4350.10181778,0,725.016969631
354,2025-12-21T00:00:00,31,4460.52161269,0,743.420268781
354,2025-12-21T00:00:00,32,4495.02071909,0,749.170119848
354,2025-12-21T00:00:00,33,4351.63018153,0,725.271696922
354,2025-12-21T00:00:00,34,4311.98921897,0,718.664869828
354,2025-12-21T00:00:00,35,4816.43458947,0,802.739098245
354,2025-12-21T00:00:00,36,5502.37235439,0,917.062059065
354,2025-12-21T00:00:00,37,5520.81941768,0,920.136569613
354,2025-12-21T00:00:00,38,5407.95519463,3.84332589108,900.685311456
354,2025-12-21T00:00:00,39,5486.97979594,16.1345133701,911.807547095
354,2025-12-21T00:00:00,40,5562.01275666,35.8207676586,921.031998167
354,2025-12-21T00:00:00,41,5630.61041717,48.1416138326,930.411467223
354,2025-12-21T00:00:00,42,5649.48520342,68.7333028037,930.12531677
354,2025-12-21T00:00:00,43,5549.97395194,233.562098668,886.068642212
354,2025-12-21T00:00:00,44,5530.78508342,466.22239819,844.093780871
354,2025-12-21T00:00:00,45,5564.46429192,714.433739365,808.338425426
354,2025-12-21T00:00:00,46,5540.33525531,976.247081593,760.681362285
354,2025-12-21T00:00:00,47,6139.72752999,1238.87758303,816.808324493
354,2025-12-21T00:00:00,48,7077.60980216,1500.47374681,929.522675891
354,2025-12-21T00:00:00,49,7287.25548099,1771.12385718,919.355270636
354,2025-12-21T00:00:00,50,7223.01768432,2051.4051299,861.935425736
354,2025-12-21T00:00:00,51,7220.12977913,2331.10934528,814.836738975
354,2025-12-21T00:00:00,52,7160.73545898,2599.12071644,760.269123757
354,2025-12-21T00:00:00,53,7156.06780464,2872.54667075,713.920188983
354,2025-12-21T00:00:00,54,7211.15234378,3149.50517229,676.941195248
354,2025-12-21T00:00:00,55,7212.60650796,3406.00164812,634.434143307
354,2025-12-21T00:00:00,56,7243.06470124,3634.52309721,601.423600671
354,2025-12-21T00:00:00,57,7281.72305197,3840.86804451,573.475834578
354,2025-12-21T00:00:00,58,7207.76837256,4047.87738514,526.648497903
354,2025-12-21T00:00:00,59,7115.13570023,4306.62823684,468.084577231
354,2025-12-21T00:00:00,60,7098.07858184,4577.07527978,420.16721701
354,2025-12-21T00:00:00,61,7161.40368299,4769.98676285,398.569486689
354,2025-12-21T00:00:00,62,7177.26316017,4984.76096662,365.417032257
354,2025-12-21T00:00:00,63,7096.14660443,5210.84935446,314.216208328
354,2025-12-21T00:00:00,64,7007.34384253,5329.55994125,279.630650214
354,2025-12-21T00:00:00,65,7095.8480785,5418.72370342,279.520729181
354,2025-12-21T00:00:00,66,7207.36085798,5524.53200944,280.471474757
354,2025-12-21T00:00:00,67,6998.07202905,5616.03808139,230.338991276
354,2025-12-21T00:00:00,68,6801.69080609,5684.79900509,186.1486335
354,2025-12-21T00:00:00,69,6842.48789775,5752.25358894,181.705718135
354,2025-12-21T00:00:00,70,6999.25497665,5840.92301769,193.055326495
354,2025-12-21T00:00:00,71,6918.38309894,5887.50410745,171.813165248
354,2025-12-21T00:00:00,72,6608.24614712,5880.81472017,121.238571158
354,2025-12-21T00:00:00,73,6429.15036388,5866.90957666,93.7067978695
354,2025-12-21T00:00:00,74,6470.72020274,5826.97178505,107.291402948
354,2025-12-21T00:00:00,75,6511.19780851,5759.66984462,125.254660649
354,2025-12-21T00:00:00,76,6301.8732726,5691.86784183,101.667571796
354,2025-12-21T00:00:00,77,6407.10179906,5624.45882951,130.440494926
354,2025-12-21T00:00:00,78,6786.14496314,5535.60555222,208.423235153
354,2025-12-21T00:00:00,79,6800.32188207,5400.8517278,233.245025711
354,2025-12-21T00:00:00,80,6654.20064438,5247.66846239,234.422030332
354,2025-12-21T00:00:00,81,6568.85244136,5093.18634658,245.94434913
354,2025-12-21T00:00:00,82,6543.2667351,4928.24228084,269.170742376
354,2025-12-21T00:00:00,83,6505.76059141,4733.69389707,295.344449056
354,2025-12-21T00:00:00,84,6477.72729679,4515.57451037,327.025464404
354,2025-12-21T00:00:00,85,6543.77984542,4299.20605015,374.095632544
354,2025-12-21T00:00:00,86,6609.09628834,4078.09014921,421.834356522
354,2025-12-21T00:00:00,87,6572.13633726,3852.67629231,453.243340826
354,2025-12-21T00:00:00,88,6437.29765485,3632.02924473,467.544735019
354,2025-12-21T00:00:00,89,6459.44753895,3399.28769248,510.026641078
354,2025-12-21T00:00:00,90,6592.80164855,3140.61031051,575.365223008
354,2025-12-21T00:00:00,91,6533.23427283,2856.32888194,612.817565148
354,2025-12-21T00:00:00,92,6392.87056871,2564.80915021,638.010236415
354,2025-12-21T00:00:00,93,6352.46044664,2289.05421148,677.234372526
354,2025-12-21T00:00:00,94,6460.20053018,2039.77266882,736.737976892
354,2025-12-21T00:00:00,95,6409.57696993,1779.43730176,771.689944696
354,2025-12-21T00:00:00,96,6210.88965501,1501.21933679,784.945053036
354,2025-12-21T00:00:00,97,6167.25675974,1232.36903014,822.481288266
354,2025-12-21T00:00:00,98,6144.56600826,966.210442135,863.059261021
354,2025-12-21T00:00:00,99,6161.77817577,705.205388067,909.42879795
354,2025-12-21T00:00:00,100,6354.29536663,463.938188799,981.726196305
354,2025-12-21T00:00:00,101,6284.68623154,235.855185483,1008.13850768
354,2025-12-21T00:00:00,102,6022.95719582,70.971260986,991.997655806
354,2025-12-21T00:00:00,103,6081.45563861,51.0708450021,1005.06413227
354,2025-12-21T00:00:00,104,6148.13873513,39.3571357584,1018.13026656
354,2025-12-21T00:00:00,105,6165.40099819,20.0701025518,1024.22181594
354,2025-12-21T00:00:00,106,6267.77571679,8.16977001706,1043.2676578
354,2025-12-21T00:00:00,107,5557.84305203,0,926.307175339
354,2025-12-21T00:00:00,108,4475.73627823,0,745.956046372
354,2025-12-21T00:00:00,109,4460.90129994,0,743.48354999
354,2025-12-21T00:00:00,110,4595.12501374,0,765.854168957
354,2025-12-21T00:00:00,111,4440.98184009,0,740.163640015
354,2025-12-21T00:00:00,112,4472.51842633,0,745.419737721
354,2025-12-21T00:00:00,113,4473.82038638,0,745.636731063
354,2025-12-21T00:00:00,114,4393.05448582,0,732.175747637
354,2025-12-21T00:00:00,115,4448.48999868,0,741.414999779
354,2025-12-21T00:00:00,116,4546.3941209,0,757.732353484
354,2025-12-21T00:00:00,117,4549.53756001,0,758.256260001
354,2025-12-21T00:00:00,118,4420.99646817,0,736.832744695
354,2025-12-21T00:00:00,119,4363.13837127,0,727.189728545
354,2025-12-21T00:00:00,120,4442.23355497,0,740.372259161
354,2025-12-21T00:00:00,121,4533.21815446,1.20908673944,755.334844619
354,2025-12-21T00:00:00,122,4532.22812903,4.17953733486,754.674765283
354,2025-12-21T00:00:00,123,4446.12372503,6.79413022283,739.888265802
354,2025-12-21T00:00:00,124,4379.3762848,8.98698352798,728.398216879
354,2025-12-21T00:00:00,125,4407.16848271,10.7117309647,732.742791957
354,2025-12-21T00:00:00,126,4445.38426915,11.9411275443,738.907190268
354,2025-12-21T00:00:00,127,4350.17437689,12.6662887045,722.918014697
354,2025-12-21T00:00:00,128,4332.01195134,12.8955875211,719.852727303
354,2025-12-21T00:00:00,129,4461.60172235,12.6532406322,741.49141362
354,2025-12-21T00:00:00,130,4526.34142776,11.9776188623,752.39396815
354,2025-12-21T00:00:00,131,4131.77765625,10.9193231719,686.80972218
354,2025-12-21T00:00:00,132,3553.74717856,9.53907042062,590.701351357
354,2025-12-21T00:00:00,133,3505.33937197,7.90543642762,582.905655924
354,2025-12-21T00:00:00,134,3611.39385543,6.092505921,600.883558251
354,2025-12-21T00:00:00,135,3572.74029293,4.177480128,594.760468801
354,2025-12-21T00:00:00,136,3468.48698425,2.23829297489,577.708115213
354,2025-12-21T00:00:00,137,3460.06548626,0.351286127045,576.619033355
354,2025-12-21T00:00:00,138,3561.09833909,0,593.516389849
354,2025-12-21T00:00:00,139,3648.73273963,0,608.122123272
354,2025-12-21T00:00:00,140,3709.83294919,0,618.305491531
354,2025-12-21T00:00:00,141,3708.23431652,0,618.039052754
354,2025-12-21T00:00:00,142,3624.57347283,0,604.095578805
354,2025-12-21T00:00:00,143,3697.99246054,0,616.332076757
354,2025-12-21T00:00:00,144,3828.79221229,0,638.132035382
355,2025-12-22T00:00:00,1,3507.45464444,0,584.575774073
355,2025-12-22T00:00:00,2,3494.65525366,0,582.442542277
355,2025-12-22T00:00:00,3,3653.21475662,0,608.869126103
355,2025-12-22T00:00:00,4,3650.48101534,1.26782481255,608.202198421
355,2025-12-22T00:00:00,5,3730.96453368,2.83881491717,621.354286461
355,2025-12-22T00:00:00,6,3883.25307852,4.57987430024,646.445534036
355,2025-12-22T00:00:00,7,3822.912996,6.4278569596,636.080856507
355,2025-12-22T00:00:00,8,3783.52134999,8.31362271143,629.201287879
355,2025-12-22T00:00:00,9,3815.50120084,10.1639622044,634.222873107
355,2025-12-22T00:00:00,10,3748.20645994,11.9036835439,622.717129399
355,2025-12-22T00:00:00,11,3783.61940489,13.4578174814,628.360264568
355,2025-12-22T00:00:00,12,3957.14516267,14.7538953295,657.065211223
355,2025-12-22T00:00:00,13,4060.63185148,15.724251812,674.151266611
355,2025-12-22T00:00:00,14,3975.91541268,16.3083039999,659.934518113
355,2025-12-22T00:00:00,15,3868.22018419,16.4547573313,641.960904477
355,2025-12-22T00:00:00,16,4004.53738845,16.1236904814,664.735616327
355,2025-12-22T00:00:00,17,4046.87594901,15.2884725219,671.931246082
355,2025-12-22T00:00:00,18,3956.91726348,13.9374683681,657.163299185
355,2025-12-22T00:00:00,19,4021.32407139,12.0754919097,668.20809658
355,2025-12-22T00:00:00,20,4028.69575735,9.7249704062,669.828464491
355,2025-12-22T00:00:00,21,4025.41098547,6.92678862758,669.747366141
355,2025-12-22T00:00:00,22,4265.45298147,3.7407867504,710.285365787
355,2025-12-22T00:00:00,23,4310.48950308,0.245892088454,718.373935164
355,2025-12-22T00:00:00,24,4145.21765443,0,690.869609072
355,2025-12-22T00:00:00,25,4178.22607478,0,696.371012463
355,2025-12-22T00:00:00,26,4133.66413789,0,688.944022981
355,2025-12-22T00:00:00,27,4046.00720347,0,674.334533911
355,2025-12-22T00:00:00,28,4253.40282627,0,708.900471046
355,2025-12-22T00:00:00,29,4376.68580931,0,729.447634884
355,2025-12-22T00:00:00,30,4309.95367899,0,718.325613166
355,2025-12-22T00:00:00,31,4329.3179456,0,721.552990933
355,2025-12-22T00:00:00,32,4404.92046986,0,734.153411643
355,2025-12-22T00:00:00,33,4375.1034302,0,729.183905033
355,2025-12-22T00:00:00,34,4234.59420743,0,705.765701238
355,2025-12-22T00:00:00,35,4747.40870905,0,791.234784841
355,2025-12-22T00:00:00,36,5565.67575139,0,927.612625231
355,2025-12-22T00:00:00,37,5539.02613659,0,923.171022766
355,2025-12-22T00:00:00,38,5481.66564251,10.0139379353,911.941950762
355,2025-12-22T00:00:00,39,5701.38056887,22.7887064077,946.431977078
355,2025-12-22T00:00:00,40,5661.02622921,42.8552648547,936.361827392
355,2025-12-22T00:00:00,41,5488.95286918,55.6272528397,905.55426939
355,2025-12-22T00:00:00,42,5436.80264828,76.4674790882,893.389194866
355,2025-12-22T00:00:00,43,5590.91486232,239.585789747,891.888178761
355,2025-12-22T00:00:00,44,5609.72822751,469.700916161,856.671218559
355,2025-12-22T00:00:00,45,5420.7684758,716.952212804,783.969377165
355,2025-12-22T00:00:00,46,5405.85456544,980.290963594,737.593933641
355,2025-12-22T00:00:00,47,6207.19965443,1239.01291761,828.031122802
355,2025-12-22T00:00:00,48,7278.77217863,1497.59826361,963.528985837
355,2025-12-22T00:00:00,49,7341.09131056,1780.09467092,926.832773273
